Timestamp,Power (kW),Temp (C°)
2/8/2010 7:45,166.9,10.6
2/8/2010 8:00,171.4,10.6
2/8/2010 8:15,252.9,10.6
2/8/2010 8:30,255.7,10.6
2/8/2010 8:45,249.0,10.6
2/8/2010 9:00,251.0,10.6
2/8/2010 9:15,252.9,11.7
2/8/2010 9:30,251.3,11.7
2/8/2010 9:45,251.2,11.7
2/8/2010 10:00,248.7,11.7
2/8/2010 10:15,253.2,12.2
2/8/2010 10:30,251.1,12.2
2/8/2010 10:45,253.2,12.2
2/8/2010 11:00,255.0,12.2
2/8/2010 11:15,253.8,11.7
2/8/2010 11:30,250.6,11.7
2/8/2010 11:45,250.7,11.7
2/8/2010 12:00,249.2,11.7
2/8/2010 12:15,252.5,12.2
2/8/2010 12:30,258.9,12.2
2/8/2010 12:45,258.7,12.2
2/8/2010 13:00,255.0,12.2
2/8/2010 13:15,253.0,12.8
2/8/2010 13:30,255.1,12.8
2/8/2010 13:45,251.8,12.8
2/8/2010 14:00,253.3,12.8
2/8/2010 14:15,256.3,12.8
2/8/2010 14:30,256.5,12.8
2/8/2010 14:45,257.1,12.8
2/8/2010 15:00,248.7,12.8
2/8/2010 15:15,250.6,13.3
2/8/2010 15:30,247.3,13.3
2/8/2010 15:45,249.7,13.3
2/8/2010 16:00,248.3,13.3
2/8/2010 16:15,246.7,13.3
2/8/2010 16:30,248.5,13.3
2/8/2010 16:45,250.1,13.3
2/8/2010 17:00,241.8,13.3
2/8/2010 17:15,254.4,12.2
2/8/2010 17:30,245.8,12.2
2/8/2010 17:45,302.8,12.2
2/8/2010 18:00,305.6,12.2
2/8/2010 18:15,302.6,11.1
2/8/2010 18:30,298.8,11.1
2/8/2010 18:45,293.2,11.1
2/8/2010 19:00,294.6,11.1
2/8/2010 19:15,300.1,10.6
2/8/2010 19:30,298.3,10.6
2/8/2010 19:45,301.0,10.6
2/8/2010 20:00,296.5,10.6
2/8/2010 20:15,294.3,10.6
2/8/2010 20:30,293.4,10.6
2/8/2010 20:45,295.3,10.6
2/8/2010 21:00,295.6,10.6
2/8/2010 21:15,297.4,10.6
2/8/2010 21:30,293.1,10.6
2/8/2010 21:45,294.6,10.6
2/8/2010 22:00,296.8,10.6
2/8/2010 22:15,283.3,11.1
2/8/2010 22:30,285.1,11.1
2/8/2010 22:45,285.3,11.1
2/8/2010 23:00,282.7,11.1
2/8/2010 23:15,200.3,10.6
2/8/2010 23:30,199.2,10.6
2/8/2010 23:45,160.6,10.6
2/9/2010 0:00,158.1,10.6
2/9/2010 0:15,157.6,10.6
2/9/2010 0:30,153.4,10.6
2/9/2010 0:45,159.2,10.6
2/9/2010 1:00,158.2,10.6
2/9/2010 1:15,161.6,10.6
2/9/2010 1:30,149.2,10.6
2/9/2010 1:45,143.9,10.6
2/9/2010 2:00,146.1,10.6
2/9/2010 2:15,156.1,10.0
2/9/2010 2:30,156.2,10.0
2/9/2010 2:45,155.6,10.0
2/9/2010 3:00,155.2,10.0
2/9/2010 3:15,149.5,10.0
2/9/2010 3:30,150.6,10.0
2/9/2010 3:45,157.3,10.0
2/9/2010 4:00,158.0,10.0
2/9/2010 4:15,160.5,9.4
2/9/2010 4:30,157.1,9.4
2/9/2010 4:45,161.4,9.4
2/9/2010 5:00,160.1,9.4
2/9/2010 5:15,163.8,8.3
2/9/2010 5:30,158.7,8.3
2/9/2010 5:45,159.4,8.3
2/9/2010 6:00,161.5,8.3
2/9/2010 6:15,162.1,8.3
2/9/2010 6:30,183.0,8.3
2/9/2010 6:45,191.8,8.3
2/9/2010 7:00,180.8,8.3
2/9/2010 7:15,178.6,8.3
2/9/2010 7:30,167.7,8.3
2/9/2010 7:45,167.0,8.3
2/9/2010 8:00,174.3,8.3
2/9/2010 8:15,254.8,8.3
2/9/2010 8:30,249.9,8.3
2/9/2010 8:45,250.2,8.3
2/9/2010 9:00,248.2,8.3
2/9/2010 9:15,252.7,9.4
2/9/2010 9:30,250.5,9.4
2/9/2010 9:45,249.6,9.4
2/9/2010 10:00,255.6,9.4
2/9/2010 10:15,252.5,10.6
2/9/2010 10:30,255.5,10.6
2/9/2010 10:45,256.3,10.6
2/9/2010 11:00,252.1,10.6
2/9/2010 11:15,249.0,11.1
2/9/2010 11:30,257.0,11.1
2/9/2010 11:45,248.5,11.1
2/9/2010 12:00,250.0,11.1
2/9/2010 12:15,249.2,12.2
2/9/2010 12:30,254.8,12.2
2/9/2010 12:45,263.2,12.2
2/9/2010 13:00,257.8,12.2
2/9/2010 13:15,255.4,12.2
2/9/2010 13:30,256.6,12.2
2/9/2010 13:45,257.6,12.2
2/9/2010 14:00,257.4,12.2
2/9/2010 14:15,256.7,13.3
2/9/2010 14:30,262.8,13.3
2/9/2010 14:45,258.8,13.3
2/9/2010 15:00,259.0,13.3
2/9/2010 15:15,255.5,12.8
2/9/2010 15:30,252.8,12.8
2/9/2010 15:45,253.6,12.8
2/9/2010 16:00,249.3,12.8
2/9/2010 16:15,252.2,12.8
2/9/2010 16:30,249.8,12.8
2/9/2010 16:45,253.8,12.8
2/9/2010 17:00,251.2,12.8
2/9/2010 17:15,255.2,12.2
2/9/2010 17:30,252.5,12.2
2/9/2010 17:45,296.4,12.2
2/9/2010 18:00,298.4,12.2
2/9/2010 18:15,298.9,10.6
2/9/2010 18:30,295.4,10.6
2/9/2010 18:45,300.2,10.6
2/9/2010 19:00,304.7,10.6
2/9/2010 19:15,302.4,10.6
2/9/2010 19:30,291.6,10.6
2/9/2010 19:45,294.2,10.6
2/9/2010 20:00,298.6,10.6
2/9/2010 20:15,301.6,10.6
2/9/2010 20:30,291.8,10.6
2/9/2010 20:45,290.3,10.6
2/9/2010 21:00,295.8,10.6
2/9/2010 21:15,294.1,10.0
2/9/2010 21:30,289.3,10.0
2/9/2010 21:45,293.2,10.0
2/9/2010 22:00,284.1,10.0
2/9/2010 22:15,273.8,8.9
2/9/2010 22:30,278.0,8.9
2/9/2010 22:45,281.2,8.9
2/9/2010 23:00,285.4,8.9
2/9/2010 23:15,194.0,8.9
2/9/2010 23:30,193.3,8.9
2/9/2010 23:45,159.9,8.9
2/10/2010 0:00,152.9,8.9
2/10/2010 0:15,158.0,7.8
2/10/2010 0:30,152.1,7.8
2/10/2010 0:45,152.3,7.8
2/10/2010 1:00,156.0,7.8
2/10/2010 1:15,158.0,7.2
2/10/2010 1:30,144.9,7.2
2/10/2010 1:45,137.9,7.2
2/10/2010 2:00,141.5,7.2
2/10/2010 2:15,149.5,5.6
2/10/2010 2:30,156.3,5.6
2/10/2010 2:45,154.9,5.6
2/10/2010 3:00,152.9,5.6
2/10/2010 3:15,147.1,6.1
2/10/2010 3:30,145.5,6.1
2/10/2010 3:45,148.0,6.1
2/10/2010 4:00,158.4,6.1
2/10/2010 4:15,157.0,6.1
2/10/2010 4:30,157.0,6.1
2/10/2010 4:45,156.1,6.1
2/10/2010 5:00,160.7,6.1
2/10/2010 5:15,160.3,7.8
2/10/2010 5:30,152.4,7.8
2/10/2010 5:45,151.0,7.8
2/10/2010 6:00,145.7,7.8
2/10/2010 6:15,163.9,7.8
2/10/2010 6:30,178.1,7.8
2/10/2010 6:45,181.0,7.8
2/10/2010 7:00,185.2,7.8
2/10/2010 7:15,177.5,6.1
2/10/2010 7:30,162.6,6.1
2/10/2010 7:45,169.2,6.1
2/10/2010 8:00,173.0,6.1
2/10/2010 8:15,257.6,6.1
2/10/2010 8:30,258.8,6.1
2/10/2010 8:45,249.1,6.1
2/10/2010 9:00,248.8,6.1
2/10/2010 9:15,257.9,8.9
2/10/2010 9:30,247.5,8.9
2/10/2010 9:45,247.9,8.9
2/10/2010 10:00,255.4,8.9
2/10/2010 10:15,248.7,11.1
2/10/2010 10:30,252.9,11.1
2/10/2010 10:45,253.5,11.1
2/10/2010 11:00,248.1,11.1
2/10/2010 11:15,256.5,11.7
2/10/2010 11:30,254.5,11.7
2/10/2010 11:45,252.6,11.7
2/10/2010 12:00,253.3,11.7
2/10/2010 12:15,256.0,12.8
2/10/2010 12:30,262.9,12.8
2/10/2010 12:45,260.7,12.8
2/10/2010 13:00,248.9,12.8
2/10/2010 13:15,255.7,13.3
2/10/2010 13:30,255.7,13.3
2/10/2010 13:45,257.9,13.3
2/10/2010 14:00,255.4,13.3
2/10/2010 14:15,256.0,13.3
2/10/2010 14:30,254.0,13.3
2/10/2010 14:45,255.3,13.3
2/10/2010 15:00,252.5,13.3
2/10/2010 15:15,261.4,13.9
2/10/2010 15:30,251.0,13.9
2/10/2010 15:45,254.7,13.9
2/10/2010 16:00,247.6,13.9
2/10/2010 16:15,244.9,12.8
2/10/2010 16:30,250.8,12.8
2/10/2010 16:45,246.5,12.8
2/10/2010 17:00,246.2,12.8
2/10/2010 17:15,251.6,12.8
2/10/2010 17:30,247.7,12.8
2/10/2010 17:45,290.8,12.8
2/10/2010 18:00,296.0,12.8
2/10/2010 18:15,294.7,11.1
2/10/2010 18:30,293.3,11.1
2/10/2010 18:45,296.6,11.1
2/10/2010 19:00,296.4,11.1
2/10/2010 19:15,302.2,11.1
2/10/2010 19:30,297.5,11.1
2/10/2010 19:45,300.7,11.1
2/10/2010 20:00,300.2,11.1
2/10/2010 20:15,304.0,10.6
2/10/2010 20:30,297.5,10.6
2/10/2010 20:45,299.2,10.6
2/10/2010 21:00,296.5,10.6
2/10/2010 21:15,294.2,9.4
2/10/2010 21:30,293.7,9.4
2/10/2010 21:45,294.0,9.4
2/10/2010 22:00,293.2,9.4
2/10/2010 22:15,288.2,9.4
2/10/2010 22:30,287.0,9.4
2/10/2010 22:45,284.3,9.4
2/10/2010 23:00,283.3,9.4
2/10/2010 23:15,196.5,9.4
2/10/2010 23:30,189.6,9.4
2/10/2010 23:45,155.9,9.4
2/11/2010 0:00,158.5,9.4
2/11/2010 0:15,157.1,8.9
2/11/2010 0:30,150.5,8.9
2/11/2010 0:45,156.0,8.9
2/11/2010 1:00,158.9,8.9
2/11/2010 1:15,153.6,7.2
2/11/2010 1:30,145.6,7.2
2/11/2010 1:45,148.9,7.2
2/11/2010 2:00,156.1,7.2
2/11/2010 2:15,158.2,6.7
2/11/2010 2:30,158.7,6.7
2/11/2010 2:45,154.6,6.7
2/11/2010 3:00,152.6,6.7
2/11/2010 3:15,148.1,6.7
2/11/2010 3:30,140.7,6.7
2/11/2010 3:45,156.0,6.7
2/11/2010 4:00,156.7,6.7
2/11/2010 4:15,158.8,6.7
2/11/2010 4:30,156.9,6.7
2/11/2010 4:45,159.1,6.7
2/11/2010 5:00,159.7,6.7
2/11/2010 5:15,154.8,6.1
2/11/2010 5:30,152.8,6.1
2/11/2010 5:45,154.2,6.1
2/11/2010 6:00,155.2,6.1
2/11/2010 6:15,162.2,5.6
2/11/2010 6:30,162.0,5.6
2/11/2010 6:45,162.7,5.6
2/11/2010 7:00,167.7,5.6
2/11/2010 7:15,171.0,5.6
2/11/2010 7:30,174.2,5.6
2/11/2010 7:45,167.1,5.6
2/11/2010 8:00,171.1,5.6
2/11/2010 8:15,258.4,7.2
2/11/2010 8:30,253.2,7.2
2/11/2010 8:45,253.9,7.2
2/11/2010 9:00,253.1,7.2
2/11/2010 9:15,260.1,9.4
2/11/2010 9:30,243.1,9.4
2/11/2010 9:45,244.8,9.4
2/11/2010 10:00,251.8,9.4
2/11/2010 10:15,251.9,10.6
2/11/2010 10:30,248.8,10.6
2/11/2010 10:45,255.1,10.6
2/11/2010 11:00,250.2,10.6
2/11/2010 11:15,255.1,12.2
2/11/2010 11:30,255.1,12.2
2/11/2010 11:45,256.8,12.2
2/11/2010 12:00,254.4,12.2
2/11/2010 12:15,254.1,13.3
2/11/2010 12:30,255.6,13.3
2/11/2010 12:45,251.8,13.3
2/11/2010 13:00,254.1,13.3
2/11/2010 13:15,253.8,12.8
2/11/2010 13:30,254.0,12.8
2/11/2010 13:45,256.6,12.8
2/11/2010 14:00,251.3,12.8
2/11/2010 14:15,253.0,14.4
2/11/2010 14:30,255.2,14.4
2/11/2010 14:45,253.3,14.4
2/11/2010 15:00,254.6,14.4
2/11/2010 15:15,254.4,15.6
2/11/2010 15:30,254.9,15.6
2/11/2010 15:45,250.5,15.6
2/11/2010 16:00,248.4,15.6
2/11/2010 16:15,247.5,14.4
2/11/2010 16:30,256.2,14.4
2/11/2010 16:45,248.3,14.4
2/11/2010 17:00,247.6,14.4
2/11/2010 17:15,254.4,13.9
2/11/2010 17:30,258.3,13.9
2/11/2010 17:45,296.0,13.9
2/11/2010 18:00,308.3,13.9
2/11/2010 18:15,301.0,12.2
2/11/2010 18:30,299.6,12.2
2/11/2010 18:45,302.4,12.2
2/11/2010 19:00,299.3,12.2
2/11/2010 19:15,300.4,13.9
2/11/2010 19:30,297.0,13.9
2/11/2010 19:45,301.4,13.9
2/11/2010 20:00,305.6,13.9
2/11/2010 20:15,304.8,13.9
2/11/2010 20:30,298.7,13.9
2/11/2010 20:45,299.5,13.9
2/11/2010 21:00,301.9,13.9
2/11/2010 21:15,295.2,12.8
2/11/2010 21:30,298.3,12.8
2/11/2010 21:45,295.2,12.8
2/11/2010 22:00,294.1,12.8
2/11/2010 22:15,289.9,12.2
2/11/2010 22:30,289.9,12.2
2/11/2010 22:45,290.3,12.2
2/11/2010 23:00,289.1,12.2
2/11/2010 23:15,206.5,12.2
2/11/2010 23:30,202.4,12.2
2/11/2010 23:45,165.3,12.2
2/12/2010 0:00,158.0,12.2
2/12/2010 0:15,158.4,12.2
2/12/2010 0:30,156.8,12.2
2/12/2010 0:45,159.3,12.2
2/12/2010 1:00,161.1,12.2
2/12/2010 1:15,153.0,11.7
2/12/2010 1:30,151.5,11.7
2/12/2010 1:45,154.9,11.7
2/12/2010 2:00,149.3,11.7
2/12/2010 2:15,154.8,11.7
2/12/2010 2:30,157.5,11.7
2/12/2010 2:45,158.9,11.7
2/12/2010 3:00,157.3,11.7
2/12/2010 3:15,154.4,11.1
2/12/2010 3:30,154.6,11.1
2/12/2010 3:45,155.5,11.1
2/12/2010 4:00,157.6,11.1
2/12/2010 4:15,156.6,11.1
2/12/2010 4:30,155.4,11.1
2/12/2010 4:45,158.2,11.1
2/12/2010 5:00,161.0,11.1
2/12/2010 5:15,162.1,11.7
2/12/2010 5:30,170.1,11.7
2/12/2010 5:45,166.2,11.7
2/12/2010 6:00,169.1,11.7
2/12/2010 6:15,169.0,11.1
2/12/2010 6:30,202.9,11.1
2/12/2010 6:45,190.7,11.1
2/12/2010 7:00,187.5,11.1
2/12/2010 7:15,186.1,11.1
2/12/2010 7:30,167.4,11.1
2/12/2010 7:45,176.5,11.1
2/12/2010 8:00,173.5,11.1
2/12/2010 8:15,258.9,12.2
2/12/2010 8:30,256.4,12.2
2/12/2010 8:45,257.0,12.2
2/12/2010 9:00,253.2,12.2
2/12/2010 9:15,265.5,13.3
2/12/2010 9:30,261.3,13.3
2/12/2010 9:45,254.8,13.3
2/12/2010 10:00,260.8,13.3
2/12/2010 10:15,255.2,13.9
2/12/2010 10:30,262.3,13.9
2/12/2010 10:45,258.1,13.9
2/12/2010 11:00,259.6,13.9
2/12/2010 11:15,265.4,15.6
2/12/2010 11:30,257.9,15.6
2/12/2010 11:45,262.9,15.6
2/12/2010 12:00,262.4,15.6
2/12/2010 12:15,266.8,16.7
2/12/2010 12:30,270.6,16.7
2/12/2010 12:45,264.8,16.7
2/12/2010 13:00,261.5,16.7
2/12/2010 13:15,262.5,16.1
2/12/2010 13:30,263.6,16.1
2/12/2010 13:45,264.3,16.1
2/12/2010 14:00,256.4,16.1
2/12/2010 14:15,258.6,17.2
2/12/2010 14:30,267.0,17.2
2/12/2010 14:45,258.2,17.2
2/12/2010 15:00,261.2,17.2
2/12/2010 15:15,267.4,17.2
2/12/2010 15:30,259.6,17.2
2/12/2010 15:45,261.2,17.2
2/12/2010 16:00,258.2,17.2
2/12/2010 16:15,260.9,17.2
2/12/2010 16:30,261.3,17.2
2/12/2010 16:45,256.9,17.2
2/12/2010 17:00,256.2,17.2
2/12/2010 17:15,264.3,17.2
2/12/2010 17:30,259.1,17.2
2/12/2010 17:45,291.2,17.2
2/12/2010 18:00,310.1,17.2
2/12/2010 18:15,300.6,15.6
2/12/2010 18:30,303.8,15.6
2/12/2010 18:45,306.7,15.6
2/12/2010 19:00,307.1,15.6
2/12/2010 19:15,318.1,15.6
2/12/2010 19:30,355.1,15.6
2/12/2010 19:45,313.2,15.6
2/12/2010 20:00,304.6,15.6
2/12/2010 20:15,349.7,13.9
2/12/2010 20:30,332.3,13.9
2/12/2010 20:45,299.1,13.9
2/12/2010 21:00,321.9,13.9
2/12/2010 21:15,346.9,13.3
2/12/2010 21:30,301.1,13.3
2/12/2010 21:45,300.7,13.3
2/12/2010 22:00,327.8,13.3
2/12/2010 22:15,305.7,12.2
2/12/2010 22:30,287.9,12.2
2/12/2010 22:45,310.2,12.2
2/12/2010 23:00,288.8,12.2
2/12/2010 23:15,207.4,12.8
2/12/2010 23:30,208.9,12.8
2/12/2010 23:45,168.7,12.8
2/13/2010 0:00,164.6,12.8
2/13/2010 0:15,158.7,12.2
2/13/2010 0:30,159.1,12.2
2/13/2010 0:45,162.6,12.2
2/13/2010 1:00,162.3,12.2
2/13/2010 1:15,158.8,12.8
2/13/2010 1:30,151.1,12.8
2/13/2010 1:45,152.8,12.8
2/13/2010 2:00,155.8,12.8
2/13/2010 2:15,156.9,12.8
2/13/2010 2:30,155.7,12.8
2/13/2010 2:45,152.2,12.8
2/13/2010 3:00,153.7,12.8
2/13/2010 3:15,149.7,11.1
2/13/2010 3:30,149.6,11.1
2/13/2010 3:45,152.0,11.1
2/13/2010 4:00,157.2,11.1
2/13/2010 4:15,151.7,10.0
2/13/2010 4:30,154.6,10.0
2/13/2010 4:45,153.4,10.0
2/13/2010 5:00,154.9,10.0
2/13/2010 5:15,157.6,10.0
2/13/2010 5:30,154.9,10.0
2/13/2010 5:45,156.1,10.0
2/13/2010 6:00,162.0,10.0
2/13/2010 6:15,164.8,10.0
2/13/2010 6:30,172.6,10.0
2/13/2010 6:45,172.1,10.0
2/13/2010 7:00,166.8,10.0
2/13/2010 7:15,162.5,10.6
2/13/2010 7:30,170.9,10.6
2/13/2010 7:45,166.4,10.6
2/13/2010 8:00,173.5,10.6
2/13/2010 8:15,252.9,11.1
2/13/2010 8:30,241.3,11.1
2/13/2010 8:45,244.3,11.1
2/13/2010 9:00,241.4,11.1
2/13/2010 9:15,251.8,11.7
2/13/2010 9:30,247.1,11.7
2/13/2010 9:45,248.1,11.7
2/13/2010 10:00,242.9,11.7
2/13/2010 10:15,243.1,13.3
2/13/2010 10:30,248.7,13.3
2/13/2010 10:45,247.4,13.3
2/13/2010 11:00,256.0,13.3
2/13/2010 11:15,252.3,13.9
2/13/2010 11:30,254.8,13.9
2/13/2010 11:45,249.0,13.9
2/13/2010 12:00,250.5,13.9
2/13/2010 12:15,257.1,15.0
2/13/2010 12:30,261.7,15.0
2/13/2010 12:45,256.6,15.0
2/13/2010 13:00,257.5,15.0
2/13/2010 13:15,257.5,16.7
2/13/2010 13:30,255.6,16.7
2/13/2010 13:45,260.9,16.7
2/13/2010 14:00,254.4,16.7
2/13/2010 14:15,254.8,17.2
2/13/2010 14:30,262.4,17.2
2/13/2010 14:45,267.0,17.2
2/13/2010 15:00,282.3,17.2
2/13/2010 15:15,318.4,17.8
2/13/2010 15:30,267.9,17.8
2/13/2010 15:45,265.7,17.8
2/13/2010 16:00,323.9,17.8
2/13/2010 16:15,282.3,17.2
2/13/2010 16:30,272.2,17.2
2/13/2010 16:45,306.7,17.2
2/13/2010 17:00,254.0,17.2
2/13/2010 17:15,258.3,15.0
2/13/2010 17:30,257.6,15.0
2/13/2010 17:45,287.8,15.0
2/13/2010 18:00,303.0,15.0
2/13/2010 18:15,305.3,13.9
2/13/2010 18:30,304.9,13.9
2/13/2010 18:45,308.4,13.9
2/13/2010 19:00,302.6,13.9
2/13/2010 19:15,308.1,13.9
2/13/2010 19:30,304.8,13.9
2/13/2010 19:45,301.9,13.9
2/13/2010 20:00,302.6,13.9
2/13/2010 20:15,304.7,12.8
2/13/2010 20:30,305.7,12.8
2/13/2010 20:45,312.7,12.8
2/13/2010 21:00,325.9,12.8
2/13/2010 21:15,300.0,12.2
2/13/2010 21:30,304.8,12.2
2/13/2010 21:45,302.5,12.2
2/13/2010 22:00,292.2,12.2
2/13/2010 22:15,290.6,12.2
2/13/2010 22:30,283.7,12.2
2/13/2010 22:45,281.0,12.2
2/13/2010 23:00,283.0,12.2
2/13/2010 23:15,196.0,11.1
2/13/2010 23:30,196.3,11.1
2/13/2010 23:45,162.9,11.1
2/14/2010 0:00,156.9,11.1
2/14/2010 0:15,160.4,11.1
2/14/2010 0:30,155.0,11.1
2/14/2010 0:45,153.9,11.1
2/14/2010 1:00,150.9,11.1
2/14/2010 1:15,149.2,11.1
2/14/2010 1:30,145.9,11.1
2/14/2010 1:45,141.6,11.1
2/14/2010 2:00,143.5,11.1
2/14/2010 2:15,142.8,10.0
2/14/2010 2:30,148.5,10.0
2/14/2010 2:45,146.4,10.0
2/14/2010 3:00,149.8,10.0
2/14/2010 3:15,150.1,8.9
2/14/2010 3:30,155.2,8.9
2/14/2010 3:45,157.7,8.9
2/14/2010 4:00,157.6,8.9
2/14/2010 4:15,158.2,8.3
2/14/2010 4:30,157.8,8.3
2/14/2010 4:45,153.0,8.3
2/14/2010 5:00,149.9,8.3
2/14/2010 5:15,152.6,7.8
2/14/2010 5:30,152.6,7.8
2/14/2010 5:45,154.4,7.8
2/14/2010 6:00,154.3,7.8
2/14/2010 6:15,156.8,9.4
2/14/2010 6:30,169.7,9.4
2/14/2010 6:45,160.6,9.4
2/14/2010 7:00,169.2,9.4
2/14/2010 7:15,171.2,9.4
2/14/2010 7:30,155.6,9.4
2/14/2010 7:45,155.6,9.4
2/14/2010 8:00,164.3,9.4
2/14/2010 8:15,242.9,9.4
2/14/2010 8:30,250.0,9.4
2/14/2010 8:45,244.7,9.4
2/14/2010 9:00,239.9,9.4
2/14/2010 9:15,249.1,10.0
2/14/2010 9:30,239.7,10.0
2/14/2010 9:45,240.2,10.0
2/14/2010 10:00,240.5,10.0
2/14/2010 10:15,242.7,10.6
2/14/2010 10:30,245.5,10.6
2/14/2010 10:45,242.2,10.6
2/14/2010 11:00,249.5,10.6
2/14/2010 11:15,244.3,10.6
2/14/2010 11:30,242.7,10.6
2/14/2010 11:45,247.0,10.6
2/14/2010 12:00,246.0,10.6
2/14/2010 12:15,246.7,11.1
2/14/2010 12:30,249.9,11.1
2/14/2010 12:45,251.0,11.1
2/14/2010 13:00,245.3,11.1
2/14/2010 13:15,247.6,11.7
2/14/2010 13:30,252.7,11.7
2/14/2010 13:45,250.6,11.7
2/14/2010 14:00,249.5,11.7
2/14/2010 14:15,255.9,12.8
2/14/2010 14:30,253.2,12.8
2/14/2010 14:45,257.6,12.8
2/14/2010 15:00,260.0,12.8
2/14/2010 15:15,267.0,14.4
2/14/2010 15:30,311.0,14.4
2/14/2010 15:45,262.2,14.4
2/14/2010 16:00,254.9,14.4
2/14/2010 16:15,250.0,15.6
2/14/2010 16:30,311.1,15.6
2/14/2010 16:45,277.9,15.6
2/14/2010 17:00,252.2,15.6
2/14/2010 17:15,281.1,13.9
2/14/2010 17:30,279.4,13.9
2/14/2010 17:45,279.0,13.9
2/14/2010 18:00,307.5,13.9
2/14/2010 18:15,305.1,13.3
2/14/2010 18:30,340.4,13.3
2/14/2010 18:45,312.1,13.3
2/14/2010 19:00,308.0,13.3
2/14/2010 19:15,341.7,13.3
2/14/2010 19:30,308.7,13.3
2/14/2010 19:45,302.7,13.3
2/14/2010 20:00,327.5,13.3
2/14/2010 20:15,308.6,12.8
2/14/2010 20:30,299.0,12.8
2/14/2010 20:45,302.0,12.8
2/14/2010 21:00,307.7,12.8
2/14/2010 21:15,281.3,11.7
2/14/2010 21:30,276.0,11.7
2/14/2010 21:45,274.5,11.7
2/14/2010 22:00,273.9,11.7
2/14/2010 22:15,194.5,11.7
2/14/2010 22:30,192.0,11.7
2/14/2010 22:45,160.2,11.7
2/14/2010 23:00,157.1,11.7
2/14/2010 23:15,154.0,10.0
2/14/2010 23:30,160.1,10.0
2/14/2010 23:45,157.9,10.0
2/15/2010 0:00,154.8,10.0
2/15/2010 0:15,154.0,10.0
2/15/2010 0:30,150.4,10.0
2/15/2010 0:45,152.2,10.0
2/15/2010 1:00,159.6,10.0
2/15/2010 1:15,160.0,9.4
2/15/2010 1:30,156.6,9.4
2/15/2010 1:45,154.7,9.4
2/15/2010 2:00,159.9,9.4
2/15/2010 2:15,159.1,8.3
2/15/2010 2:30,163.0,8.3
2/15/2010 2:45,157.0,8.3
2/15/2010 3:00,159.6,8.3
2/15/2010 3:15,157.3,7.8
2/15/2010 3:30,155.1,7.8
2/15/2010 3:45,159.3,7.8
2/15/2010 4:00,160.2,7.8
2/15/2010 4:15,162.0,7.8
2/15/2010 4:30,157.9,7.8
2/15/2010 4:45,162.7,7.8
2/15/2010 5:00,159.7,7.8
2/15/2010 5:15,162.7,7.8
2/15/2010 5:30,163.4,7.8
2/15/2010 5:45,166.6,7.8
2/15/2010 6:00,158.2,7.8
2/15/2010 6:15,163.4,8.3
2/15/2010 6:30,172.1,8.3
2/15/2010 6:45,169.2,8.3
2/15/2010 7:00,164.1,8.3
2/15/2010 7:15,168.2,8.9
2/15/2010 7:30,159.1,8.9
2/15/2010 7:45,167.3,8.9
2/15/2010 8:00,170.0,8.9
2/15/2010 8:15,249.0,9.4
2/15/2010 8:30,250.1,9.4
2/15/2010 8:45,248.5,9.4
2/15/2010 9:00,248.4,9.4
2/15/2010 9:15,249.0,10.0
2/15/2010 9:30,246.2,10.0
2/15/2010 9:45,249.1,10.0
2/15/2010 10:00,248.2,10.0
2/15/2010 10:15,251.3,11.1
2/15/2010 10:30,247.1,11.1
2/15/2010 10:45,246.4,11.1
2/15/2010 11:00,241.4,11.1
2/15/2010 11:15,245.8,14.4
2/15/2010 11:30,246.1,14.4
2/15/2010 11:45,247.4,14.4
2/15/2010 12:00,246.0,14.4
2/15/2010 12:15,250.1,15.6
2/15/2010 12:30,250.8,15.6
2/15/2010 12:45,251.6,15.6
2/15/2010 13:00,253.3,15.6
2/15/2010 13:15,257.9,17.2
2/15/2010 13:30,252.0,17.2
2/15/2010 13:45,261.7,17.2
2/15/2010 14:00,249.3,17.2
2/15/2010 14:15,255.8,18.9
2/15/2010 14:30,256.8,18.9
2/15/2010 14:45,284.5,18.9
2/15/2010 15:00,304.2,18.9
2/15/2010 15:15,247.2,19.4
2/15/2010 15:30,286.5,19.4
2/15/2010 15:45,292.5,19.4
2/15/2010 16:00,252.0,19.4
2/15/2010 16:15,254.1,17.8
2/15/2010 16:30,252.4,17.8
2/15/2010 16:45,282.4,17.8
2/15/2010 17:00,279.6,17.8
2/15/2010 17:15,259.1,15.6
2/15/2010 17:30,289.3,15.6
2/15/2010 17:45,269.8,15.6
2/15/2010 18:00,314.0,15.6
2/15/2010 18:15,330.3,14.4
2/15/2010 18:30,294.9,14.4
2/15/2010 18:45,324.9,14.4
2/15/2010 19:00,311.4,14.4
2/15/2010 19:15,295.7,13.9
2/15/2010 19:30,325.9,13.9
2/15/2010 19:45,301.6,13.9
2/15/2010 20:00,299.8,13.9
2/15/2010 20:15,316.2,12.8
2/15/2010 20:30,289.0,12.8
2/15/2010 20:45,296.5,12.8
2/15/2010 21:00,304.0,12.8
2/15/2010 21:15,297.1,11.7
2/15/2010 21:30,302.7,11.7
2/15/2010 21:45,295.4,11.7
2/15/2010 22:00,293.1,11.7
2/15/2010 22:15,291.2,11.7
2/15/2010 22:30,289.6,11.7
2/15/2010 22:45,284.7,11.7
2/15/2010 23:00,283.9,11.7
2/15/2010 23:15,211.9,12.2
